StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q1,Q2,Q3,Q3_5_TEXT,Q4,Q5,Q6,Q7a,Q7a_1,Q7a_2_1,Q7a_2_2,Q7a_2_3,Q7a_2_4,Q7a_3,Q7b,Q7b_1,Q7c,Q7c_1,Q7c_2,Q7c_3,Q7d,Q7d_1,Q7d_2,Q7e,Q7e_1,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q10,Q11_1,Q11_2,Q11_3,Q12_1,Q12_2,Q12_3,Q12_4,Q12a,Q13_1_1,Q13_2_1,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_5_TEXT,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17a,Q18,Q19,Q19_9_TEXT,Q20,Q20_5_TEXT,Q21_1,Q21_2,Q21_3,Q21_6,Q21_4,Q21_5,Q21_7,Q21_8,Q21_7_TEXT,Q22,Q23,Q3_recoded,Q19_recoded,Q16_6,Q16_7,Q13_1,Q13_2,consensus,X.1,X,X1.0.verify,X1.1.verify.others.research,X1.2.verify.own.research,X2..open.science...transparency,X3..replication...comparison.of.research,X3.2.replicate.own.research,X4.interest..teach..learn,X4.1.reapply.in.own.research,X5.missing,dat_rec,pro_rec,res_rec,con_rec,Rejection,label,rp_conservative,rp_liberal,access_some_data,access_some_code,access_some_data_code,access_all_data_code,Q10_recoded,definition_sum,definition_label
2022-05-18T07:42:29Z,2022-05-18T07:58:32Z,100,963,TRUE,2022-05-18T07:58:32Z,R_2BzVtanpf2gRXaV,35-54 years old,Yes,Human geography,NA,Quantitative,To a great extent,"The ability to reproduce a certain task or method, using only the information provided in the methods section.",Somewhat,Some of the time,0,0,Data analysis,0,Always,Very little,Never,Very little,Never,Never,Never,Not at all,Never,Never,Not at all,Never,Disagree,Disagree,Strongly disagree,Agree,Strongly agree,NA,Yes,Yes,Yes,No,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,Rarely,Occasionally,Rarely,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Rarely,Mismatch of available data; lack of specific software; lack of detailed information on methodologic decisions when using specific analysis.,1,0,0,0,0,NA,Very important,Somewhat important,Very important,Very important,Very important,Very important,Somewhat important,Somewhat important,Somewhat important,Very important,NA,2 - 5 people,Post-doctoral fellow,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Portugal,I would like to be entered into the prize draw,Human,Post-doctoral fellow,0,0,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,Transparency/Extension,NA,NA,0,0,0,NA,NA,2,Transparency/Extension
2022-05-18T08:30:47Z,2022-05-18T08:39:01Z,100,493,TRUE,2022-05-18T08:39:01Z,R_1nVY94yMGyX8wzu,35-54 years old,Unsure,Human geography,NA,Qualitative,Somewhat,I don't use the term in my own research. To me it simply means that a certain result or set of results in a study can be reproduced in another study.,Very little,Rarely,NA,NA,NA,NA,Never,Not at all,Never,Very little,Never,Never,Never,Not at all,Never,Never,Somewhat,Never,Disagree,Agree,Agree,NA,Disagree,Disagree,No,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely,Rarely,Occasionally,Rarely,Rarely,Rarely,Rarely,NA,NA,Occasionally,Rarely,Frequently,NA,1,0,0,0,0,NA,Somewhat not important,Somewhat important,Somewhat important,Somewhat not important,Somewhat not important,Not important,Somewhat not important,Somewhat not important,Somewhat important,Very important,NA,1 person,Assistant professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United Kingdom of Great Britain and Northern Ireland,I would like to be entered into the prize draw,Human,Assistant professor/lecturer,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,Standard,NA,NA,0,0,0,NA,NA,0,Standard
2022-05-18T08:36:39Z,2022-05-18T08:47:06Z,100,627,TRUE,2022-05-18T08:47:07Z,R_0DhQQK20MQEx7uF,55+ years old,Yes,Human geography,NA,Quantitative,To a great extent,My reporting about the research should be so transparent that other researchers would be able to do the same research and check their results against mine. If possible the data I collected/used should be made available to the public so as to allow a replication study.,To a great extent,Some of the time,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Some of the time,Very little,Rarely,To a great extent,Some of the time,Some of the time,Some of the time,Somewhat,Rarely,Never,Not at all,Never,Disagree,Disagree,Agree,Agree,Agree,Strongly disagree,Yes,Yes,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,50,Rarely,Occasionally,Frequently,Frequently,Occasionally,Frequently,Frequently,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Complexity of interpretation of data,1,0,0,1,0,NA,Somewhat important,Very important,Very important,Somewhat not important,Somewhat important,Somewhat important,Somewhat important,Somewhat not important,Very important,Very important,NA,16+ people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Netherlands,I would like to be entered into the prize draw,Human,Associate professor/lecturer,0,0,60,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,Transparency/Extension,NA,NA,0,0,0,NA,NA,3,Transparency/Extension
2022-05-18T08:51:30Z,2022-05-18T08:59:41Z,100,490,TRUE,2022-05-18T08:59:42Z,R_uqNmBU2mq5WlV7j,55+ years old,Yes,Nature and society,NA,Qualitative,Somewhat,"That other researchers could replicate the ethod with broadly the same findings. No guarantee of that in participatory qualitative research, which is context specific.",Somewhat,Rarely,0,0,0,Data visualization or mapping,Rarely,To a great extent,Most of the time,To a great extent,Always,Always,Rarely,To a great extent,Always,Never,Very little,Rarely,Strongly disagree,Strongly agree,Agree,Agree,Disagree,Agree,Yes,No,No,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,45,Rarely,Occasionally,Occasionally,Rarely,Occasionally,Occasionally,Rarely,Occasionally,Frequently,Occasionally,Occasionally,Frequently,NA,1,0,0,0,0,NA,Somewhat important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,NA,2 - 5 people,Post-doctoral fellow,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United Kingdom of Great Britain and Northern Ireland,I would like to be entered into the prize draw,Nature/society,Post-doctoral fellow,0,0,60,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,Standard,NA,NA,0,0,0,NA,NA,3,Standard
2022-05-18T08:57:20Z,2022-05-18T09:09:53Z,100,753,TRUE,2022-05-18T09:09:54Z,R_2fBb66i88MJxbBw,55+ years old,Yes,"Physical geography, earth and environmental sciences",NA,Quantitative,To a great extent,"My field is luminescence dating. Reproducibility means that I get the same age for more than one sample from the same layer, or that another lab gets the same age from the same sample that I processed.",Somewhat,Some of the time,0,0,Data analysis,0,Most of the time,To a great extent,Always,To a great extent,Most of the time,Some of the time,Never,Very little,Rarely,Never,Somewhat,Never,Disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,NA,Yes,Yes,Yes,Yes,No,Yes,Yes,To increase the reliability of my results and their acceptance by my colleagues,Some,All,None,"Yes, all","Yes, some","Yes, some",Did not attempt,I was not interested,60,80,Rarely,Frequently,Frequently,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Occasionally,NA,1,0,0,0,0,NA,Very important,Somewhat important,Very important,Somewhat important,Very important,Very important,Very important,Somewhat important,Very important,Somewhat important,NA,2 - 5 people,Research scientist,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Israel,I would like to be entered into the prize draw,Physical,Research scientist,0,0,60,80,2,40,37,1,NA,1,1,NA,,NA,NA,NA,1,0,0,0,0,Data Collection,1,1,1,1,1,0,Self-check,1,Data Collection
2022-05-18T09:03:21Z,2022-05-18T09:11:00Z,100,459,TRUE,2022-05-18T09:11:00Z,R_31F1g0sdc503RVb,18-34 years old,Yes,"Physical geography, earth and environmental sciences",NA,Quantitative,To a great extent,NA,To a great extent,Most of the time,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Most of the time,Somewhat,Some of the time,To a great extent,Most of the time,Always,Some of the time,Somewhat,Some of the time,Some of the time,Very little,Rarely,NA,NA,Agree,Agree,Agree,NA,Yes,Yes,Yes,Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,60,Rarely,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Rarely,Rarely,"It can be hard to repeat certain field studies, especially if they were investigating unique events or systems that are now lost (e.g. climate change effects)",1,1,1,0,0,NA,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Somewhat not important,Somewhat important,Somewhat important,NA,16+ people,Post-doctoral fellow,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Norway,NA,Physical,Post-doctoral fellow,0,0,50,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Omit,NA,NA,0,0,0,NA,NA,0,Omit
2022-05-18T09:27:54Z,2022-05-18T09:34:26Z,100,392,TRUE,2022-05-18T09:34:27Z,R_3EIg2GgnIxrHRwR,35-54 years old,Yes,Other (specify),NA,Quantitative,To a great extent,research is replicable by others,To a great extent,Rarely,NA,NA,NA,NA,Never,Somewhat,Rarely,Somewhat,Rarely,Rarely,Rarely,Very little,Rarely,Never,Very little,Never,Disagree,Disagree,Disagree,Disagree,Agree,NA,Yes,Yes,Yes,No,No,No,Yes,data needs,All,All,None,No,"Yes, some",No,"Yes, all",NA,70,80,Rarely,Frequently,Rarely,Occasionally,Occasionally,Occasionally,Frequently,Rarely,Frequently,Frequently,Rarely,Frequently,NA,0,0,0,0,0,don't know,Very important,Somewhat important,Very important,Somewhat important,Very important,Very important,Very important,Somewhat important,Very important,Somewhat important,NA,6 - 10 people,Associate professor/lecturer,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Italy,I would like to be entered into the prize draw,Other,Associate professor/lecturer,0,0,70,80,5,61,38,NA,NA,NA,1,NA,,NA,NA,NA,0,0,0,0,0,Standard,1,1,0,1,0,0,Missing,0,Standard
2022-05-18T09:41:56Z,2022-05-18T09:51:03Z,100,547,TRUE,2022-05-18T09:51:04Z,R_2qwqLif5rtkCPPI,35-54 years old,Yes,Other (specify),Economic geography,Mixed Methods,Somewhat,"that another person, conducting a similar experimental setup, or questionnaire, would come to the same conclusions",Somewhat,Most of the time,0,0,Data analysis,Data visualization or mapping,Always,Not at all,Never,Very little,Never,Never,Never,Very little,Rarely,Never,Not at all,Never,NA,Agree,Strongly agree,Agree,Agree,Agree,No,No,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Rarely,Frequently,Occasionally,Rarely,Rarely,NA,1,0,0,0,0,NA,Somewhat important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat important,NA,2 - 5 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA,Prefer not to say,NA,Germany,I would like to be entered into the prize draw,Human,Associate professor/lecturer,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,Experiment,NA,NA,0,0,0,NA,NA,2,Experiment
2022-05-18T09:57:08Z,2022-05-18T10:05:08Z,100,480,TRUE,2022-05-18T10:05:09Z,R_PtENk3TcALFtavf,35-54 years old,Unsure,Human geography,NA,Qualitative,To a great extent,transparancy about connectio between data. methods and results,Somewhat,Rarely,Obtaining or collecting data,0,0,0,Most of the time,Very little,Never,To a great extent,Most of the time,Most of the time,Rarely,Not at all,Never,Never,Not at all,Never,Disagree,Agree,Strongly agree,Agree,Agree,Disagree,Yes,No,Yes,Yes,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,90,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Occasionally,NA,1,1,0,0,0,NA,Very important,Very important,Somewhat important,Somewhat important,Very important,Very important,Very important,Somewhat important,Somewhat important,Somewhat important,NA,2 - 5 people,Associate professor/lecturer,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Austria,NA,Human,Associate professor/lecturer,0,0,10,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Transparency/Extension,NA,NA,0,0,0,NA,NA,0,Transparency/Extension
2022-05-18T09:57:53Z,2022-05-18T10:12:40Z,100,886,TRUE,2022-05-18T10:12:41Z,R_DTpHdZXHWwWdJ2p,35-54 years old,Yes,"Physical geography, earth and environmental sciences",NA,Mixed Methods,Somewhat,"Methods, sampling strategy and decisions during processing and analysis are to be described in detail so that the study can be repeated with a high chance of obtaining similar/identical results. Any inferences and conjectures are to be made explicit.",Very little,Rarely,0,0,Data analysis,Data visualization or mapping,Always,To a great extent,Always,Somewhat,Some of the time,Some of the time,Some of the time,Very little,Rarely,Never,Not at all,Never,Disagree,Disagree,Strongly agree,Agree,Agree,Disagree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,questions about the validity of the first outcome.,Some,All,Some,"Yes, some","Yes, some","Yes, some","Yes, some",NA,50,85,Rarely,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,NA,1,0,0,0,0,NA,Somewhat important,Very important,Very important,Somewhat important,Very important,Somewhat important,Very important,Very important,Somewhat important,Somewhat important,NA,2 - 5 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United Kingdom of Great Britain and Northern Ireland,I would like to be entered into the prize draw,Physical,Associate professor/lecturer,0,0,50,85,1,90,39,1,NA,NA,NA,NA,,NA,NA,NA,0,1,1,0,0,Transparency/Extension,1,1,1,1,1,0,Verification/Peer-Review,2,Transparency/Extension
2022-05-18T11:20:52Z,2022-05-18T11:37:43Z,100,1010,TRUE,2022-05-18T11:37:44Z,R_9Ttdl9zqYuX35U5,35-54 years old,Yes,Nature and society,NA,Mixed Methods,Somewhat,That other researchers get similar results using similar methods with a similar population,Very little,Rarely,0,Data cleaning or pre-processing,0,Data visualization or mapping,Always,Not at all,Never,Very little,Rarely,Always,Always,Not at all,Never,Never,Not at all,Never,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Yes,Yes,NA,Yes,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,Rarely,Rarely,Occasionally,Occasionally,Rarely,Occasionally,Rarely,Rarely,Frequently,Rarely,Rarely,Occasionally,Hard to answer some of these given range of methods I use.,1,1,0,0,0,NA,Somewhat not important,Somewhat important,Somewhat important,Not important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very important,NA,6 - 10 people,Full professor/lecturer,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Canada,I would like to be entered into the prize draw,Nature/society,Full professor/lecturer,0,0,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,Standard,NA,NA,0,0,0,NA,NA,3,Standard
2022-05-18T11:24:55Z,2022-05-18T11:42:33Z,100,1057,TRUE,2022-05-18T11:42:34Z,R_1mls6ZhBSrnfCjU,55+ years old,Yes,"Physical geography, earth and environmental sciences",NA,Mixed Methods,Not at all,NA,Somewhat,Some of the time,0,0,Data analysis,Data visualization or mapping,Some of the time,Somewhat,Some of the time,Somewhat,Rarely,Most of the time,Some of the time,Very little,Rarely,Never,Not at all,Never,NA,NA,Agree,Strongly agree,Agree,NA,NA,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,60,NA,Occasionally,Rarely,Occasionally,Rarely,Frequently,Occasionally,Rarely,Frequently,Occasionally,Frequently,NA,NA,1,0,0,0,0,NA,Somewhat important,Somewhat important,Somewhat not important,Somewhat not important,Somewhat important,Somewhat important,Somewhat not important,Very important,Very important,Somewhat important,NA,11 - 15 people,Research scientist,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Russian Federation,I would like to be entered into the prize draw,Physical,Research scientist,0,0,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Omit,NA,NA,0,0,0,NA,NA,NA,Omit
2022-05-18T12:02:10Z,2022-05-18T12:09:58Z,100,467,TRUE,2022-05-18T12:09:58Z,R_XoI1Y5bnJNcfYvD,35-54 years old,Yes,Human geography,NA,Qualitative,Not at all,NA,Not at all,Never,0,0,0,0,Never,Somewhat,Some of the time,Very little,Never,Never,Never,Not at all,Never,Never,Not at all,Never,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly agree,Yes,Yes,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Never,Rarely,Occasionally,NA,1,1,0,1,0,NA,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Somewhat important,Not important,NA,2 - 5 people,Associate professor/lecturer,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Sweden,I would like to be entered into the prize draw,Human,Associate professor/lecturer,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Omit,NA,NA,0,0,0,NA,NA,NA,Omit
2022-05-18T13:03:02Z,2022-05-18T13:15:35Z,100,752,TRUE,2022-05-18T13:15:36Z,R_3mlaE1nj42n3Jkn,35-54 years old,Yes,"Physical geography, earth and environmental sciences",NA,Quantitative,To a great extent,It is the ability of third parties to obtain the same results presented in a study using the same database.,To a great extent,Always,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Some of the time,To a great extent,Always,To a great extent,Some of the time,Some of the time,Some of the time,To a great extent,Some of the time,Some of the time,Very little,Rarely,Agree,Disagree,Agree,Agree,Strongly agree,Strongly disagree,Yes,Yes,No,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,Rarely,Rarely,Occasionally,Frequently,Occasionally,Rarely,Rarely,Occasionally,Occasionally,Never,Occasionally,Occasionally,NA,1,0,0,0,0,NA,Very important,Very important,Very important,Somewhat not important,Somewhat important,Somewhat important,Somewhat not important,Somewhat not important,Somewhat important,Very important,NA,11 - 15 people,Post-doctoral fellow,NA,Male,NA,NA,NA,NA,Hispanic,NA,White,NA,NA,NA,Brazil,I would like to be entered into the prize draw,Physical,Post-doctoral fellow,0,0,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Standard,NA,NA,0,0,0,NA,NA,1,Standard
2022-05-18T13:37:01Z,2022-05-18T13:45:27Z,100,505,TRUE,2022-05-18T13:45:27Z,R_1LGWIpV1lfqRQhH,18-34 years old,Yes,Human geography,NA,Qualitative,Somewhat,replicability,Somewhat,Most of the time,0,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Rarely,Very little,Never,Somewhat,Some of the time,Rarely,Never,Not at all,Never,Never,Not at all,Never,Disagree,Agree,Agree,Agree,Disagree,NA,No,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,30,Frequently,Occasionally,Occasionally,Occasionally,Rarely,Occasionally,Occasionally,Rarely,Frequently,Occasionally,Occasionally,Occasionally,NA,0,1,0,0,0,NA,Somewhat not important,Somewhat important,Somewhat not important,Somewhat important,Somewhat important,Somewhat not important,Somewhat important,Somewhat important,Somewhat important,Somewhat not important,NA,2 - 5 people,"Graduate student (PhD, masters)",NA,Female,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,France,I would like to be entered into the prize draw,Human,"Graduate student (PhD, masters)",0,0,70,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Omit,NA,NA,0,0,0,NA,NA,0,Omit
2022-05-18T13:39:29Z,2022-05-18T13:57:03Z,100,1054,TRUE,2022-05-18T13:57:04Z,R_1mkpHHDTPvOKbeU,55+ years old,Yes,"Geographic methods, GIS, spatial statistics",NA,Quantitative,To a great extent,"That all aspects of the research can be replicated. Data and sufficient metadata are associated with a study along with code, and or model parameters are documented",To a great extent,Most of the time,0,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Always,To a great extent,Most of the time,To a great extent,Most of the time,Some of the time,Most of the time,To a great extent,Most of the time,Some of the time,Very little,Rarely,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,To double check that the results were consistent,Some,All,None,"Yes, some",No,No,No,NA,40,50,Rarely,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Occasionally,NA,1,1,0,0,0,NA,Very important,Very important,Very important,Somewhat important,Very important,Very important,Very important,Very important,Very important,Very important,NA,6 - 10 people,Full professor/lecturer,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,NA,Methods,Full professor/lecturer,0,0,40,50,5,26,40,1,NA,NA,NA,NA,,NA,NA,NA,1,1,1,0,0,Standard,1,1,1,0,0,0,Missing,3,Standard
